item_name,inscription_number,inscription_id,list_price
Bitcoin Frog #5577,404838,9087fc8d6f6dd73fb56af0277c9c2058985a95f6696508e2bcec61cc4e124264i0,0.55
Bitcoin Frog #5663,405242,e6fe1e38f382b96db374f06b9979228609f9b73fb60cfb64348cef6ce39c436ei0,0.55
Bitcoin Frog #5796,405350,d3113d96713dc7376a64d645c7cea3329f28f297520830c7866b02ed890c3371i0,0.55
Bitcoin Frog #7775,407976,b894d9140a0c6b053758ec0e060263f107ce3c2e8f949a916144ac5258c1a8aai0,0.55
Bitcoin Frog #1580,406263,c5dbfdc56f088d77974f8e4fb43d614577bfb633dff97b8b51e14baa0df9dc83i0,0.56
Bitcoin Frog #4786,406696,83bc53c43d9a054a69d13626cd67e64445b013c6abb1f21b3871d8adf560518ci0,0.56
Bitcoin Frog #4490,411905,ae02015a621238e417bbef8329359bd6883e83d13928feeaf3c0d7528f362df3i0,0.58
Bitcoin Frog #3080,406604,b6f944ab9a32dc3b1a5a88c2744bfaf6e3756377b90a8e9f9ee0321738be1e8bi0,0.599
Bitcoin Frog #5096,404375,1c99a44a554e6be7da344d6777fd9d730c126195da548847ead7dd42a5eda558i0,0.5999
Bitcoin Frog #6494,407192,4dc1c1b24bd6659313e3fed72d7d84f6bcbc3a38f4f48c0f196fea5856596098i0,0.6
Bitcoin Frog #6785,408021,3142fa1760e2dfcd80bc9ef58bae3a054f4c018876281197e136cd2e7677adabi0,0.6
Bitcoin Frog #9014,407352,d489fd3f5b32fdb194175e7fbc0dc67644c800568358010cfa6651f01351279ci0,0.62
Bitcoin Frog #4408,401569,8841560d0d2ae23c045a5704868e54ec383bd881f6bcfd2309bf6ca16d2b6418i0,0.645
Bitcoin Frog #4331,407870,c6256f6de7e7ee04182813e2643a1abea3e912a57797ddadd1fb2351975627a8i0,0.65
Bitcoin Frog #9531,412244,af16e6570d887f19f66e3e3cdf9869154de417b9920cb3cbff30f2054f965afci0,0.65
Bitcoin Frog #5896,404875,5f17d0336c7faf38b3e2f47e5b9c51baadc5b114cccb64f76cb805fe6b6d5c65i0,0.66
Bitcoin Frog #2360,405135,a5f7dbceb686885efefafb44153f0f4f8de96e192c50133ff980eb6af123026ci0,0.6666
Bitcoin Frog #3619,395942,4594d8959198c495ab1bb603f8646e278f871328485868cadf57e82dc22f5d05i0,0.68
Bitcoin Frog #2592,400670,4b3bd0704f0815d4ee36bf8a6253bbaab0622136c63c90cd86e3486c220867b8i0,0.69
Bitcoin Frog #4653,402382,0583f10902ff0f3d1c7362251d02da44328e0618424f3eacdbaf3ef4c52c6627i0,0.69
Bitcoin Frog #9735,405218,8e92a8200085364c88f479661486e3195f2489e6724d09aa8784116684bec66di0,0.69
Bitcoin Frog #8072,406690,deada62177cf84e433a2c56bc11f2f402f24f9090b0776976059c37cb8ef298ci0,0.69
Bitcoin Frog #421,406706,6ccdfd3d17144e790bbd808de25a3395ee12da06c391c1ccdded870dbdd6aa8ci0,0.69
Bitcoin Frog #8928,407141,f8abbd9da242f1018b20068566f91adc243421a78d6c878abe4387b88cc90397i0,0.69
Bitcoin Frog #9770,407779,3eaaf974bd1afd297bc65758138c5e5fa478b8c89689901c8becb3ef819bd3a5i0,0.69
Bitcoin Frog #8299,408500,5274db6846b9a645b10aa149a2a9ddb2cfffc0dd9354457549df00460aa53ab6i0,0.69
Bitcoin Frog #8649,409031,fdc7d50bb63bad0d170399156571e4e233c33afff1723192e2d49d9618b255c2i0,0.69
Bitcoin Frog #2941,410268,af1d61229af7fd585bfd9416dd2be294cf9d2d8ee6bc048d56e7eb261675d0dci0,0.6942
Bitcoin Frog #8125,401360,2e3ac66f58e237fd1b46e1d2461b22d5d3c2d46c311653ab0e8402201d940013i0,0.7
Bitcoin Frog #1325,408036,1956f01b382bcb47d58f1f4bb7db5f52807af758155577cc6b9cd271cf2523aci0,0.7
Bitcoin Frog #9197,408690,cd981e81766b017e3b833fe3353611323f910b171e4c5d5fd36bd51effad60bbi0,0.7
Bitcoin Frog #5167,401528,93d49e3b4f4d40ae79c8b2235ccc14ad7a2fc22c52f80b347149b05974416e17i0,0.71
Bitcoin Frog #1502,403133,975402c535f06ca1a22ba1c5bf5d7dcb622794f9e5b712e068317b61e1936d3ai0,0.72
Bitcoin Frog #3716,406717,45d62670cfab13acc0d2001996b373ef21ce5e83e94768d4160095d4d385e58ci0,0.75
Bitcoin Frog #6419,407333,f7a12e9ecbd2c4795b940ec4a1cc9ac38f527b34ea307032c2013f58dc1ec09bi0,0.75
Bitcoin Frog #8933,408910,558f39994f90c1eb82d6829184cc25c742aea95f5da4a652674e7ff51cfae7c0i0,0.75
Bitcoin Frog #2224,405261,2af3ea45e84d5f7e0738ba0ed49a09d27e33ccb5a06df516818673e6d864af6ei0,0.76
Bitcoin Frog #3893,403963,9a1697f18d3f8abd1b23ca2a3eeaaa12d2784a51f9ca60bf9a1fbffd4bfc434ei0,0.8
Bitcoin Frog #959,408897,4ae63b6be7dc4baff092eea4af5aedb609c2315ad6e4c311b38b409b24d59ac0i0,0.8
Bitcoin Frog #9106,411657,51531e5627d72e6584996d6a5cae12953db5c3ab7bbc4682f6788a5df114fdeci0,0.8
Bitcoin Frog #1407,411129,b6d713fde689ebcc3dba2f865bd9c0f463ab999127236c1c64b64b08757414e1i0,0.832
Bitcoin Frog #8009,407106,0ac632ddc27a17924943d324d826b41a1387699950aa56403a64adfba09d0696i0,0.842069
Bitcoin Frog #1351,408765,a8e08abaa895a12787f4204921a146c78587eec51aa1d7ca756e830337f80abdi0,0.842069
Bitcoin Frog #8925,409859,e143066dbeb1ff5dc3002bf5246c8534cae7bbdd31d9636d21bd3ac0d92842d2i0,0.85
Bitcoin Frog #6026,401175,08e238772aed4aa504e68ed025456de2236e7520ffb7ae21712206d40895360ei0,0.869
Bitcoin Frog #871,409883,75daaae71ff46a4841b13caabe5b4f7f6c51ec6d6996970a5df4ed0b811dc1d2i0,0.87
Bitcoin Frog #758,404777,5362ce6c46c2164053a982049ef4024a73fabc515a6287e4f05562668da2af62i0,0.88
Bitcoin Frog #801,402396,30f8822235b6ef7a99e6a24d2807bb5fe1f76f2f03843899375cdfaa2686cc27i0,0.888
Bitcoin Frog #6025,408175,b283a0b66ca4ae1df482b01580968604ab34c7d39657d71829347a2d27ac5dafi0,0.888
Bitcoin Frog #3703,402135,3309b014b6d0154a95b8554ddff68bc788a6373125b30fe34c0b21182412f620i0,0.9
Bitcoin Frog #3771,402696,79e34e561bfc9a818fc3318a80e046be7a8bc286769fc00285f0a40a807c0d30i0,0.9
Bitcoin Frog #8841,409966,397e2d54e83329eed6db808e6b17ff98f93982dee4a8abc19b6f7c2f7f49efd4i0,0.9
Bitcoin Frog #366,411628,6a376e906649b0c4c0afb1af1fe5c832f550417a430291f4ab9bab0e4cd726eci0,0.93
Bitcoin Frog #8001,405474,999a2a6183210c8d2dc3dc8a56c581d4cd1854ee8efed7e7be8fa8b120dd1c74i0,0.969
Bitcoin Frog #8604,403468,ae55c08a6116db6f33259f1d1061e13b1b46a838c2232d4dfaed95f8da2fe2f2i0,0.98
Bitcoin Frog #4273,403975,a30e73d4149d74127fe833ca0a61e539b4c4d00cb7b2aaa17684516fb4497a4ei0,0.98
Bitcoin Frog #69,404565,51dfe52faac889bb1ae307ae141c01098f0e320eb0ce5c82ab605f406fa0fe5ci0,0.98
Bitcoin Frog #9820,408361,3a65dc4ae71c577f3b8ea872e55a978af094d41d208492685d0c7aefa6c01cb3i0,0.98
Bitcoin Frog #1186,395745,1f76e0ee550261ee4936ce0bc854d32b4e2ba797ed50c23f11181c9945f80800i0,0.99
Bitcoin Frog #2982,406805,0906e1c6392ca08429938a7dd78fc8d0af828aabd4221468f23edc255bb1088fi0,0.99
Bitcoin Frog #4709,407562,d1e0e792195d9da7be7ce46ec81fe31f7942e350a5da2baf4a7cffe91adb3fa1i0,0.99
Bitcoin Frog #3060,407859,c7437f263b27d33fad3468452db70f2be2218dfff4d0892e87c7eaa346e7d1a7i0,0.99
Bitcoin Frog #9740,409098,e304d6e4dc3a1edbf9c08152a5c7d0df49077b242af90cf1927dc0ae057bebc3i0,0.998
Bitcoin Frog #3202,403837,bb4679fe9330fcb91800f18550fb72f406444e8e009ef2ce248aa8d28253c84ai0,0.999
Bitcoin Frog #1027,405449,4830b3a565cf02a3c4ffbc143a0bab2e66d18022db267c17910096f7a27ca973i0,0.999
Bitcoin Frog #7314,401423,111be6ebe50d9038c077b71f7393e3f7e9480a81e8e2a28472933e6c8a03b014i0,1.01
Bitcoin Frog #2391,403269,daf516289690efa39377e1e1f45c951d8fbf5605a86ed98c09787a38fa20cb3di0,1.01
Bitcoin Frog #5298,407532,b48be54b6826f66f95c5a582ea01ddc0b109a14d7dc222669e60e059224494a0i0,1.01
Bitcoin Frog #5028,408073,d7d0b28a72c5d6fd615b477927a360941c942d54457c0f92d665e9987c7532adi0,1.01
Bitcoin Frog #769,411437,650dd58b3ac13434195f22fe318d71c4b5322140d43a3464a51c2d40518584e7i0,1.01
Bitcoin Frog #4982,408835,5b7458fdc7c27648b66f57ed255f1a7811617667ed5e8a2e86df444f2313e1bei0,1.025
Bitcoin Frog #3946,407580,3b4c908ad090b7c0584c1650fde3522abab1180178f5e35c23517b66b51e9da1i0,1.05
Bitcoin Frog #9263,409526,ba6bc8b46473c23c6cfc33849059f559647172ba0c467b9eecbdf63278842ccbi0,1.069
Bitcoin Frog #9837,406719,3a24ba5e61960c64044a80d7e093da3c42a6994a1f9bf89c82a0b946b778e88ci0,1.1
Bitcoin Frog #8182,409714,a0dfc011fcd9940ba1dde5c8017165641841d558725c83b81b3f6c60ef5792cei0,1.1
Bitcoin Frog #8137,409173,92eff4dede35f7dce3fdf2c296ff3cc4fbc5b3897a81e3c5bead593cdeffe1c5i0,1.11
Bitcoin Frog #2544,403713,3521442750598ed0a102db314e281f936bb017e170447f6e678259ceb88ca647i0,1.2
Bitcoin Frog #3601,407738,2da54165593ea422f23c64c8020b3bcc0c7ad6196b85efa65c28f55449f9b3a4i0,1.23
Bitcoin Frog #5670,405831,6dad16b50921a6530f7caf3f8c978cf8f105439690b0e01c3d0e2694838f5d79i0,1.26
Bitcoin Frog #9788,403648,f1ccf3f15ec085e25482268cd8511c44105a20ffeef930e011be44df93e3f545i0,1.29
Bitcoin Frog #415,411930,ad1458918fc06a1524a33a61e7c3b0943b3e0a2ef210c0f2565ff83d0bbfcff3i0,1.333
Bitcoin Frog #6088,396010,c245e5cbad5fd7abe763399ac1f3f0da00e1e4df81edd44d550b6ac6cfbf5d07i0,1.337
Bitcoin Frog #6942,409536,b703741ba527f41f34107dbad80b288f995545fbdf0b774a4225c44ef8146dcbi0,1.34
Bitcoin Frog #7816,402098,8cac12c607e9009b1fd723e09654763da0bff6637173bd5381a5c61c7f47ed1fi0,1.491
Bitcoin Frog #9608,395751,9f3bda4850659195e2cd9ab3363c6c32c4cb0b0b53c524775ffda968bff72000i0,1.5
Bitcoin Frog #210,404897,1bd8c47837b10d8204c6ef28dc9847cb949f267cb0753841c052b59c385f2166i0,1.5
Bitcoin Frog #102,408114,e7f1b74ac6422cc108a524d84c4293c71a302aededfb25f5e10b1d07ad4037aei0,1.5
Bitcoin Frog #2180,408472,48f0c3c86277cd770134f0ece68c9f55805aa9fd563461525302dd4d8d92acb5i0,1.5
Bitcoin Frog #8644,409972,8537fb6d86ce69782092809f244092959d4de0f6f2fb8d39daf60d71e83e10d5i0,1.5
Bitcoin Frog #8650,411336,c94b7f75b8bfaa5ec366aaf9fb3db79554f634fcc19278f39011db57fc873fe5i0,1.5
Bitcoin Frog #8302,411397,0c49a2daf2be7b25c12116f7cb51c45fa7c640146b2fe6ef9f5e337c40908ee6i0,1.6
Bitcoin Frog #1753,409186,9d5574af3a545e9ebd50ccc87b908a03eda2f1163959ca26c66aac25a19145c6i0,1.66666
Bitcoin Frog #4153,401499,d82207e84a9b1bfb604353d9a12d40d0cff0b7b49447152904e47c173ecaba16i0,1.68
Bitcoin Frog #2322,406446,b8fbc8442a6c18300e94c12fd082e7f4cc497f39f87fe4a9ec9053df0582ae87i0,1.68
Bitcoin Frog #5139,411649,d6a7a5f5aeff13b8768e3c7ecb89f2be72b03c449847ddd3efb0e7918685d4eci0,1.68
Bitcoin Frog #7647,408171,ef2f1809579d5106d72da07d13c55226c147f8398641216d35b463e1434054afi0,1.69
Bitcoin Frog #6219,404199,c8bb91284ff8de44b4b2ac793803a3a27bd5feb2e9d23c22408db9a1cb2d2054i0,1.7
Bitcoin Frog #8129,411483,a0d2e7d58c56b548d42ee138e94aa267b0f560e8e6a75f5664334bdad83dcee8i0,1.7
Bitcoin Frog #2033,408530,5aeb77b01d098dc38bbae536faed00c4ffa87b3d9ede22c6fe3a4a0ece7819b7i0,1.8
Bitcoin Frog #2210,408944,2f57a6e0496662064f894a41307c4f4990c51c864dac73fafb92beb85002b3c1i0,1.8
Bitcoin Frog #7291,405875,7433c19c44e2fac3c0a62e2e16eb63f97235dd1775621f18d72e0c4b3fc0577ai0,1.97
Bitcoin Frog #1757,402106,e7bdcdcba5ae5f86ddbf0fbe423bf24d390bcf597b5e3a12f4a81858d8322820i0,1.999
Bitcoin Frog #6020,405925,6848c1bdb683a070f4f3ec553013b20e08795941645232ab02d0893ea49ca67bi0,2.13
Bitcoin Frog #7823,401618,714e9a6d35c2241bdc4d082ec216507fd880be0063fb7ba6483ebcb1634a9619i0,2.21
Bitcoin Frog #6880,402081,35088a1fcb14e966d7f838441911f79ac59ec30b9069e5a71ef6b6bb238d771fi0,2.499
Bitcoin Frog #4721,402824,09a5498520a6899282e50686fffae6f875caa3713167af53136e55f74a489433i0,2.5
Bitcoin Frog #7772,404583,477e71e460f43dff33f8f896685b6873f2d6a541744690bd3636c0ce38ff915di0,2.5
Bitcoin Frog #7451,405407,45c08dc1158e7b49e7ffa1e9f06724e8648ffd0f8c31ee0ab34196300e439172i0,2.5
Bitcoin Frog #7341,408406,9b4ef8d616c128a6e03a9b0619afae94f491046b6ed91e68c3a71e3da86537b4i0,2.5
Bitcoin Frog #5668,403994,5a554192cd632131b59e6067b022c74c7b869e8bc2f1465afe2d07a8575fc94ei0,2.99
Bitcoin Frog #1543,411565,346bc31ed95e64490b2ea753a86650425c529abd2e3ad899a78a604afd66aceai0,3.5
Bitcoin Frog #5413,401326,7ca95029887c8781139289a6f40b998f045a74c0fa5c4344181c74cc64dffc11i0,3.65
Bitcoin Frog #7925,411438,2be8780244f11429826fcb1d9c8aa959c8aad73606bd247dacad0bc072bf94e7i0,3.876
Bitcoin Frog #7350,402107,9bcb73ee67b832e55eb80b30310fd6bcd923db68d079301faac0f9349dcb3220i0,3.98
Bitcoin Frog #7973,403372,e8f8eb8d20d9f39e084ce41a5426b8d2f34601a67bcd72612cd5c922c7641740i0,3.99
Bitcoin Frog #9642,407228,c9a8a7b6d754acdf058f119a378aa547313a0c47c159a80468fe74b847bf4699i0,3.99
Bitcoin Frog #7738,407642,85e2caa2746ec92ae9ca2fc5b855311f52c5b6271ec1e0737133a43a3be83ea3i0,3.99
Bitcoin Frog #2751,400824,628c42d41bd48a205d817dd4248762de50a8a750e3388ba3646baaca5ef57708i0,4.00824
Bitcoin Frog #7592,401432,52323ce946091e20276dd762a0b36b9fe762f19de52fdc0de00a471db4500215i0,4.01432
Bitcoin Frog #2541,409801,0d039bc625673f63f6f62dfa70b42e4ff86bd4a42e10bdd39c3e0230236689d0i0,4.09801
Bitcoin Frog #2940,408945,f3bd4d067969ad2b6ebda148d71e71ec1d9b26345cf559be546d893d267db7c1i0,4.2069
Bitcoin Frog #4790,412271,a38f53553a04123f68d1f4c207b187609dda3d1235e567cff6fbc4323aa404fdi0,4.2069
Bitcoin Frog #3183,404942,3c54f7dcbf60aedf31a882814d8715ae826c2c6f586f68a402ce995899d17c67i0,4.7
Bitcoin Frog #371,410289,6fb6fd99147f26e381b73219b327f350b8f51093ed8c240829bc8271de9d4dddi0,4.99
Bitcoin Frog #8436,401408,7b133cbd9f8ea28c51641229b619be582d47b9e259806862034c6ab8be407114i0,5.2
Bitcoin Frog #3155,409907,363126211fe8a6cbc24be46fbceb74a62f945bf0ca8e96cc0ad2bff6cdc46dd3i0,5.5
Bitcoin Frog #8611,408680,064b97a07fdd295af704ac542fce2a7920bec7418370af6bfc39b9ddb6f20ebbi0,5.55
Bitcoin Frog #6032,409150,d535efc068ca2b4bbb1ee03ef602c291a46bb7a8dafa4c943c802a4ae9245dc5i0,5.577
Bitcoin Frog #9067,402986,86c3312175f4eb286f8b322c040299d4b3cbe73f80c8c7ae26a146a291884137i0,6.15
Bitcoin Frog #575,404487,9f1d5cb92b97540c1a5914f10bb5a021ab89531bb4df4d265dfdadfecf08815bi0,6.24
Bitcoin Frog #5804,404304,b3e20d2293ad98e972b06e2ef2e42ffdc429136665660526f3bd5c4aec42e556i0,6.66666
Bitcoin Frog #3591,404775,d2cfb70df7f1a7ad617b9f59da41b91b77cd3484fb1cffdc35523cecf870a162i0,6.66666
Bitcoin Frog #3550,400996,ecccd271ef2ce0b5981cb93f94edd2912cec3dc08360799ccb86afd46132e70ai0,6.8
Bitcoin Frog #4497,402282,fba9caa7834a07631210d672d8b91c34e383852ea57d43529da2b2d24b31cb24i0,6.9
Bitcoin Frog #625,406224,bd171346e8f53c99f1b55c01e2d799058afad14094141fcdda5d0967e34cd082i0,6.9
Bitcoin Frog #7014,409990,0e1576decf11600148f3812633e9a160f6c1f934b570c4fbcafce4ae8ffa92d5i0,6.9
Bitcoin Frog #6130,411418,87951b34fc1bbf9a44c861ecc0644702ffb2ccbcd00f653621b84061414510e7i0,6.901
Bitcoin Frog #5141,407821,2d37ba2cc7a5758bcf437c14be6dd31e30de3d2c5bb082b77efbc641b3b7eba6i0,7.77
Bitcoin Frog #1052,405829,e5dba24ad5a21a23c924a34fceffed62a174c1c14c3a358b34d0ca89cbfa5179i0,8.1
Bitcoin Frog #6990,403360,9abd3b86d77064fd21cf30bffd6caa557ecae65b47b220ae55858a80c2d6d93fi0,8.8
Bitcoin Frog #5331,405905,b350e3c90061c9d5e737859c8f078a924958390076d194fd5cc58ceae3f5167bi0,8.88
Bitcoin Frog #3876,407061,7f6f593495f36c482c9574f0cbf515b2bc2c4359951314797384b9ef73318795i0,8.88
Bitcoin Frog #170,405608,04779d1270f1bce6fe649c53f5d0fd915bc2b74d214fd8f33a9851f02745e476i0,9.69
Bitcoin Frog #4906,404191,ebcdfefdfb4de80abe6abee33f0bdcca208e2e3a82bc94d52f3760d53394fd53i0,10.12
Bitcoin Frog #3134,409023,87b7f4c64d07274da6ad892923c22d5c95c52b970b6a18c775f9636cf57332c2i0,11.15
Bitcoin Frog #2262,409127,c8691b8c7889eaafddda7990e04fc6e5ef6718c1bbb6707c79fc00c8b1697dc4i0,11.15
Bitcoin Frog #4599,403678,48d0852f8c599db14638b33c28cc297b0172904fc01d392de8bfb7eea91fa946i0,11.16
Bitcoin Frog #7013,409287,9f7f91a3242fa67dc045de8b29d94e4e7255e51c57d610cdbdc86fd432eaecc8i0,15.577
Bitcoin Frog #2698,410232,544d58d52ae9a908c0845b23ad2fcc5c16639a20ac91eb545ba68dd711f6d7dbi0,32.1
Bitcoin Frog #7092,411538,08aea59313bc31ca8ed5559de3a66fd82ad2e08f98598786fdfd36ead4251eeai0,42.069
Bitcoin Frog #3747,407464,9e29aab6e05d6feb16508aa6cf47bebe72f1c14d7ce788ca61235f8f0143c89ei0,59.8
Bitcoin Frog #5918,402723,2e12100a0b7f0479114583d73aa7e09d606f506ffa091fffaff1dbf9a1a4b830i0,99.8
Bitcoin Frog #5558,408806,7a5d7d5729457de96f99581c54016a84e3ca60a90265ed4088bc07e5995b0dbei0,99.8
Bitcoin Frog #6464,410236,f912f91f320286c4190addec3852ba3e6d8adb7726f307c10cc3200729c005dci0,131.4
